project_key,project_name,project_type,summary,description,issue_type,reporter,priority,duedate
TRRFI,a80zHpImvx43V0T,software,ALXCqh3EIR ilVWMT6do,U7VW17eH4ObCZHzbyMElRTQAycz44UzM4DKX8d3Un XnKTX9Ro,Task,User12,Low,2023-5-23
TRRFI,a80zHpImvx43V0T,software,4FUH4SWPzl1PWE3hZcd4,8sWryepfAB81Eao9fYQNROku0k5PLptSOltSnIObhaLdVJcgOf,Epic,User27,High,2023-6-28
TRRFI,a80zHpImvx43V0T,software,SdyDIckJvNEHvbh8u9Nt,o1w68FL8K0FwTjjBmol9jSDl79 Ia3nZiAykJH6Ku qLNL3DrD,Task,User55,High,2023-8-15
TRRFI,a80zHpImvx43V0T,software,2c ujxkBpVk7W2XpbaSf,QrICI BI1PcBVoqkJfOgbiszNUWpjIPMfrooO4ELD3hRiEGKCC,Epic,User13,High,2023-4-21
QCHBT,hc6NFo3Eht6dzPz,business,nf1HOMv BBaLBIAjcAd7,23stxBGblgjAd5cCEKtS0ONL79zaWzDmG3HuTOCsRwdXKW15vD,Task,User32,High,2023-2-15
QCHBT,hc6NFo3Eht6dzPz,business,v7kOOcvP7h3Cjz47npAV,7l6CxClls55loTF9U36BPTjOaSP4g2LWtkGQbDSg4sMQSG1Mxl,Epic,User19,Medium,2023-12-20
QCHBT,hc6NFo3Eht6dzPz,business,yLVGWcvaMRSzC8ITOVXF, nMZqMpjgUHgCel6Ew9GcTKiEg9V4Lx3N2uaF5TEPNY4SqCJyP,Story,User92,Medium,2023-2-11
QCHBT,hc6NFo3Eht6dzPz,business,idUZgBmsbEfaJhq0ZEME,4Oy 2k j 7 Du0Dw e5xJfLBqDLSYe1CyX00OimhXe o4QuaiB,Bug,User23,Low,2023-3-18
QCHBT,hc6NFo3Eht6dzPz,business,yjCHafurUaPh1Txz1s98,bpgr8FUgOrcMlwn9VRDwQJnYIjYFzrno4FFHrDYegFrAHqQ1sx,Task,User62,Low,2023-1-5
QCHBT,hc6NFo3Eht6dzPz,business,Cf1Q0Co9XVnI9kE bxI6,Hl6pq0jhzr2Oy1EDZc1SQNTOEHGb2y9XhFCBvu0 FyXeNMo5sM,Story,User84,Low,2023-8-21
QCHBT,hc6NFo3Eht6dzPz,business,AocZNbksDKdkIdhgbn0P,ej0GiWLeAQAQhPC2 5GxSzU9DojJQGfpLIPwcqjotp0SkXl6ui,Task,User92,Medium,2023-4-25
QCHBT,hc6NFo3Eht6dzPz,business,Ozl4QOywG97Zp9rITIP9,YkPSh0kWxumgsyi064YpfwZBVxYN 60AJmYJCpwAxeTKv8J0Na,Story,User63,Medium,2023-2-17
QCHBT,hc6NFo3Eht6dzPz,business,aRxubVcoQfljJFSHThws,gstVsCU5w2rmcl4NVf3PDJ8pCD1XhzfLAZ7cDEk9fxQYHougO9,Bug,User6,Low,2023-12-19
QCHBT,hc6NFo3Eht6dzPz,business,eMVnC UMkdGHvNAHvyyW,BD3NLqQ3J790XrbS00qDF6X0mWCRrYdm3VXyFldvdxPFbwbRlz,Bug,User59,Medium,2023-2-6
QCHBT,hc6NFo3Eht6dzPz,business,p sXO A VZJglv1OkWq5,bNKzLRGdEagkyEH7bI5ulYqB2JEmoMXYSEuiAdi5uULBIjQgcU,Bug,User66,Low,2023-4-8
QCHBT,hc6NFo3Eht6dzPz,business,mpZ6JzaBKQJzuzhkAvDQ,HSkq42HyETkB9gFaNc8o6yGMkklbtguMnncHi4db5QzPiwmLSs,Bug,User1,Low,2023-4-22
QCHBT,hc6NFo3Eht6dzPz,business,QRQum8N78DPt4RmcvU8N,v3opZLoh58n d8gBJNWlBPCcENZdLSbs0kOH4aQAmFqwpwobIv,Task,User47,Medium,2023-1-16
QCHBT,hc6NFo3Eht6dzPz,business,NOSRleyPv99K3bmfyN7y,PnYOPU0e1fj4YjZq2pjJ6ENuYIqho1LO2hWHqceWXWyYkq98yz,Story,User47,Medium,2023-7-2
QCHBT,hc6NFo3Eht6dzPz,business,vwuR79tEJJXYYghF04B3,t0v77qxOkk1641ulVrdUUje71Dc6UWakre9otftzUbIgTwh996,Bug,User66,Low,2023-5-1
QCHBT,hc6NFo3Eht6dzPz,business,4CgHPRzbsZZ1uSxQBoAq,zxXuwODAR7yHefbvCZoLyyOKfLGBYOitj3i8xWE 0AvBTNxhIg,Story,User4,High,2023-3-22
QCHBT,hc6NFo3Eht6dzPz,business,rGObRqn36ipDf51DIyLw,y PkfnyOJRifkMJQufyXEkNLEQsJKOTY2VWX8xzRdchEXIEYzt,Bug,User47,Low,2023-2-6
QCHBT,hc6NFo3Eht6dzPz,business,FjoTGYNDokGRd1oV7XY4,mw KZwVWkzTu9anyZ7kV7dPCLHMLx4MROuPUzgmHOBaEETRZCT,Task,User84,Low,2023-11-1
QCHBT,hc6NFo3Eht6dzPz,business,HujLXpdHOJemNccaOGgq,armTSXKOnpwVRgNny35yT9X7kfMpEMFh5Hd66DEUiCHHgIcex0,Task,User74,Low,2023-4-6
QCHBT,hc6NFo3Eht6dzPz,business,wBGmgkIfQgVFx9sDNdM2,TnyzYaiRf5S6m uSrUyrfzxFM0G3ltUZBQGT00VyJKB9vkz P4,Bug,User51,Medium,2023-4-10
QCHBT,hc6NFo3Eht6dzPz,business,bMf68B8LTSyWGgH9nKo1,tRqLKnaoJry Q2quwG2dKs3xxElvZ4vFn1FNnrADqRmDs4BDb2,Task,User19,Low,2023-12-22
QCHBT,hc6NFo3Eht6dzPz,business,OpI9HKzme1zlQZ8  qxH,fP0GA8smnN4Ths6YEibdOvSlJG1hiz5wbGhtiH7ojYwYIoDFx2,Story,User84,Low,2023-2-1
QCHBT,hc6NFo3Eht6dzPz,business,Jj7TRuSkO3SYEQszQhOv,F6UOCj1FiixqQu u4sXH3S7Z5Xr1TFd3fzFiLd 0RR5stTZEq9,Story,User62,Medium,2023-5-5
QCHBT,hc6NFo3Eht6dzPz,business,atrWyOJDsib9bx f0t4B,0KsNrqZQwcCFOsLkbcZBnypOp9Ru6I6Ojg74KvvgFGe1WJXjfs,Bug,User1,Medium,2023-5-5
QCHBT,hc6NFo3Eht6dzPz,business,ETSq0Rhwz0zTaeiaUGSu,k4MM0wfs9XeirShyPlrroaX0wjcmfxuFD3Zp9f0KLSSCJs02xo,Story,User29,High,2023-4-16
QCHBT,hc6NFo3Eht6dzPz,business,qI0qfuWv92KDWThGQ1yI,Wn9zOGUzdYm5p7aLdqku7S2AhiFqkQUPBVvSGClGAGkP WPqlt,Bug,User72,Low,2023-7-12
QCHBT,hc6NFo3Eht6dzPz,business,1kUrYWkUvgz3Kx8jHtav,GSVJmZbWjcny8sEk9xrdmZ3AJDPUXCsnKH0pSff1OjywDyzccx,Task,User40,High,2023-10-27
QCHBT,hc6NFo3Eht6dzPz,business,mgHCr52e0MeV0cGYYSg8,0vyN7opapU70R4GieXS3UCq3K99c1I2Dtir2W4ar0cr1o9V6jx,Task,User81,Low,2023-7-23
QCHBT,hc6NFo3Eht6dzPz,business,fqPH 0DzQy9dqQwAVp0I,547oZ5AjvjQWSt1nO1zCRrHyHu61VUXlkZjpq2tdJGqKjuV0EZ,Epic,User29,Medium,2023-8-12
QCHBT,hc6NFo3Eht6dzPz,business,KOTKSirqUK3iOScniKcw,En0m6s8392UtChfW4oiKOhDqumIVoS1LhbKQwmdfw48U87J8Ui,Story,User1,Low,2023-10-21
QCHBT,hc6NFo3Eht6dzPz,business,LOpFVxTqbpQQCrkJ 55j,6KcxReF5vN tLvWLyn26kmjMsg1nlL62fJzMbHAfZBKVnMEADQ,Story,User11,Low,2023-11-18
QCHBT,hc6NFo3Eht6dzPz,business,xDkA00JOAg4 1c1BkuYT,UG7gKs1rDn7CC2J5Bq8u0 gGkLmygXADfCOkIaHw4WEm9ijmBq,Epic,User31,Low,2023-3-3
QCHBT,hc6NFo3Eht6dzPz,business,WwHfodDILCk41z5eRGkc,jAaNzHGgbGGHV1zTXhH94dXx 9nTigcOjpiQzFj9UDYgFnLCoj,Story,User31,Medium,2023-8-5
QCHBT,hc6NFo3Eht6dzPz,business,v ShUFONPBaOpzYEKuAz,4by3Ic4eNOTJTgaeea7QWD44aOGojgM2kvMyopMU69S0hDDc4C,Task,User100,Low,2023-10-18
QCHBT,hc6NFo3Eht6dzPz,business,yfEOP2CirAGyI5cttaAb,LMS9DUEYrAczM7vE43DKgQQK95yEhzAus5enDZ40vYOwHg31cl,Story,User58,Medium,2023-7-4
QCHBT,hc6NFo3Eht6dzPz,business,ZroFccKtf8Th0oDaAxbk,hPAqjQ48CP7NOpfy xqYor m8eixwKcD8NMlIzYDX8yY23ESVc,Story,User28,Medium,2023-8-15
QCHBT,hc6NFo3Eht6dzPz,business,QTwHZVizN6DrdM2iROCA,p2H48xQoVM8csDTy6EyvIkPqUTqVdaaR00u33NUx8iv2bezpIe,Task,User78,High,2023-1-16
QCHBT,hc6NFo3Eht6dzPz,business,h1zCKzNMs7bH988pmcHi,VHJMdJdodL1O0mwGWd1yR69hnieBnRvaSXMe3RGeMrqdNs8tO0,Story,User2,Low,2023-6-6
QCHBT,hc6NFo3Eht6dzPz,business,KoA4KKqKlKmzgqa1t1nA,z2eq6IJ5LmfN1tQTokzpSF3mvULiN9dqtVo8GsAy lxWQZXlYa,Task,User29,Medium,2023-7-9
QCHBT,hc6NFo3Eht6dzPz,business,TVDWV96l0jLZ4qlCPIyV,rZT5lfxIrtnUIe9L7JxS6ZwrXcbl4XLGaKszurHWNcq3IVZMxZ,Bug,User88,Low,2023-5-9
QCHBT,hc6NFo3Eht6dzPz,business,TaP9W4YDl zDzXhRjrj9,Ho7eq8sWIqE0iqu9B3FBUD lK70gSibiWpMkyggu58nwpoAfsg,Bug,User84,High,2023-6-19
QCHBT,hc6NFo3Eht6dzPz,business,fNdT0oHn9fQABlWlypWb,z PLzUiYnMOsMDR6HdQyRGubpMdC7rq6nyITOV1sr40WNTh8Ie,Story,User87,Medium,2023-8-25
QCHBT,hc6NFo3Eht6dzPz,business,ZwP4aLkUVuwrCmlqqBda,toTNAWkVkd 4b3aCI3rwbgtZ4WfJxm72bX1cRTnyKrdj4Nky15,Story,User69,Low,2023-1-11
QCHBT,hc6NFo3Eht6dzPz,business,LgjQH9KKpiYuXVRM1TgP,pYT2Tedfye3ZOXQoLRjYCOu0mgeqyHaz9kG0sqtw3yJJ2Y3EnC,Epic,User83,Medium,2023-9-14
QCHBT,hc6NFo3Eht6dzPz,business,AuQGzOhJVCMpqukDV7SW,XqKQv6lXqL7BSzVqySmyNM 9JRsHxYnBRSJbrMqx Qcb v6nMS,Bug,User85,Medium,2023-12-25
QCHBT,hc6NFo3Eht6dzPz,business,UmFWliShUfgTTubKZq8N,tjXs2Ui5NDqExdVUMTNwp60TO8U3nVXbSUWZHpaoUl4n58Pjos,Bug,User10,Low,2023-4-13
QCHBT,hc6NFo3Eht6dzPz,business,lUMQJh 1FIvvCcP7dhR3,fNDJcz w LGgPfnIKiQDSRedLWOPmWly0RW32HRqmqjjtutxOs,Bug,User6,Low,2023-5-13
QCHBT,hc6NFo3Eht6dzPz,business,b9XCItBHc6TJ6yY95PTZ,ECxyGfJSRjZVmqsjl5mRIZNMZwsdH5QxAN42ZI8EHEGY5phy0J,Bug,User43,High,2023-10-11
QCHBT,hc6NFo3Eht6dzPz,business,k0JrFcFya2M9BV74J7tN,cc8N6jUsUPoyaJ3Ku07Ygs0Ogryqsi7o9oH4MMGsW66x17lwrg,Epic,User77,Low,2023-5-22
QCHBT,hc6NFo3Eht6dzPz,business,L0kxJPqFEHlB0YuwsVKf,wbeaTePvrLGqKrt5qlfHyHfRHUIp9dyyAPAtLibmWfiyhozEMB,Story,User14,Low,2023-9-19
WIOYZ,yDe3t1kXQaG Wtu,software,aHzrHM25XhNdMNIipEZ1,yL4K5Kncqb S5xNfSGHy5GZwvqrcf YGt38HxfvN0eaATlR5dR,Bug,User28,Low,2023-2-20
WIOYZ,yDe3t1kXQaG Wtu,software,1G3nA8C13JQFfGrr4qoZ,g8R4CnU8yuVTomg1SgIbstPxRBY9MVKUB8xaHhPfSTT1qfKlTM,Epic,User41,Low,2023-3-1
WIOYZ,yDe3t1kXQaG Wtu,software,rCQgj2zNrYQql9iZLsDH,J6JzA9ZwlZNlMhGTodq8XQjWzcCbNUhLQiW1CO94KnYSjdvIgg,Story,User28,Medium,2023-6-13
WIOYZ,yDe3t1kXQaG Wtu,software,4Jtd KWZ yGLpxsP87Wm,hDdJo9TL47rQlSgSH5Sn2vBOThZu6jQO rtFL5Qg4nlgec5gzd,Bug,User33,High,2023-10-9
WIOYZ,yDe3t1kXQaG Wtu,software,sAyLHRF88w1SztUzKvkd,gJw3CsY0O6tOTPL2Wk81HHXj22fUKCcMH A6b21ImVlVyW0fzJ,Epic,User53,Medium,2023-4-23
WIOYZ,yDe3t1kXQaG Wtu,software,vCWLhJfQygRIWVy6jXoj,8TwMXJXcfi8d8Q8 HxtEEPnYdgwHUVvyxhoumA3xF0EnkILLVB,Story,User46,High,2023-5-11
WIOYZ,yDe3t1kXQaG Wtu,software,Q6PT6MVkkLriUw2FF9tT,4V5RAPigGCCpe9iPUoY8jKw4GHI8STRd9TD4BsUIaE96kIQOAv,Epic,User43,Medium,2023-3-25
WIOYZ,yDe3t1kXQaG Wtu,software,cCD2EW iOfn6i96 05NY,CIQKDNOLUV vWWMNIeRsxHmXjVWdq1Nw24vx98UXUWOfwiQjDR,Bug,User44,Low,2023-5-16
WIOYZ,yDe3t1kXQaG Wtu,software,kA3CXKRswq6DTyeUqrSe,21vDDVRl1Sr6Mk5znV1riTh1q3V 2I45r1Uc5HbMLqeIEN 3mP,Bug,User35,Low,2023-4-28
WIOYZ,yDe3t1kXQaG Wtu,software,ojOOuTtiTB7zWpTEC20E,qrlbh45tLaLuquiAJeluKGNKo4lnyBSaxwA5gGTSPRlmIKiSJh,Story,User18,High,2023-5-28
WIOYZ,yDe3t1kXQaG Wtu,software,R6T7dRj dhXyYiM EMxO,KXkreS2ORT6UB0oPJ6iGgmwm8TGGm8vl 58Kx25Q4PWsrZFu22,Epic,User8,Low,2023-6-16
WIOYZ,yDe3t1kXQaG Wtu,software,7sEclH6IOzo5U 2pyrxE,yGl4taFpoEWnNFMFG12F9l44ok34LuM18g2YjEcJ5q30n6bQCz,Bug,User14,Low,2023-2-25
WIOYZ,yDe3t1kXQaG Wtu,software, n6Dt6jkRF9XkZteAAln,nWvTvBUTBCd2AQIDWqBy1ahiSzV9Ws3Pee4QFaivXkJMfkqcoV,Task,User4,Medium,2023-2-6
WIOYZ,yDe3t1kXQaG Wtu,software,mj3AeVGzZu93LVTdmoaY,dVm3Zlxke 3csLZAvWiGZhKV7LQR1d5r2GGfxFxno5RKOKwVNc,Story,User29,Low,2023-11-28
WIOYZ,yDe3t1kXQaG Wtu,software,Gi5WUgXnQs6LvB0IYyHd,NZmAwsKvGtMkoI140yYF6wth8IVzoMgaqn1CokJm1BTBA 149r,Task,User18,Low,2023-4-14
WIOYZ,yDe3t1kXQaG Wtu,software,KlhSye3XoIbUTAV11OvQ,VjRcQkwocIsD7IjTk3q73mpino5bH5VWxzSUmxB3cINWxiRLKY,Epic,User21,Medium,2023-6-8
WIOYZ,yDe3t1kXQaG Wtu,software,RpnbxZamO1oRpFX fFv9,zHRJH1yM3wGNZzCNHJaJ8LA6o4U3mGjNxAu905F Uy IK54X d,Epic,User63,Low,2023-2-15
WIOYZ,yDe3t1kXQaG Wtu,software,0ErNZpkia51 XatvJJiC,GU27CLgprQnI1JCEjxv1FzlyQw8s7lOjn3MfNmTPyn26XqVXjZ,Bug,User45,Medium,2023-1-16
WIOYZ,yDe3t1kXQaG Wtu,software,tncb7zPMZjpdueKhnvvT,uJEzL13PVXPBg7vrPWvi2maL9BkuzrbD4VNyBettHkz5j0CxXg,Task,User47,High,2023-1-24
WIOYZ,yDe3t1kXQaG Wtu,software,pYafFK50PNNjXaGnJlRf,Z9KCD9g0CXjV DL0D4Hg7QuVTLkaetpxVCgyVa58GF 4kOa5Lm,Bug,User82,Low,2023-3-13
WIOYZ,yDe3t1kXQaG Wtu,software,hm3QgwfsVVhsFReIZlKO,OXfdhrhtXMGJzPyjRLQ9QelbohHw82ElIgUFtueIyMNYc8ohSe,Epic,User67,Low,2023-10-6
WIOYZ,yDe3t1kXQaG Wtu,software,aOJ6oX6 PYXLZZUxow5v,YlFZlEC87uWX6RSb3pLDDzXwBVwpwHXjcTDchhUmtDmdl4xavK,Bug,User87,Low,2023-10-14
WIOYZ,yDe3t1kXQaG Wtu,software,Vl3GXqdPohTTdctx3nQo,LZ mPRjaXS3WCDJY2jvDK2qfSu3kp3MVLRIOhqHVRRh3sSkT6S,Task,User92,Low,2023-12-22
WIOYZ,yDe3t1kXQaG Wtu,software,0RCDSaZx ox3hAE6NdVP,TtQfDLIxkEGR25imfEcZegUVa8Wudpu8CJwpjA0LzYoIPiIrzL,Bug,User44,Low,2023-1-9
WIOYZ,yDe3t1kXQaG Wtu,software,rJhanqt8ZuL5AFEM2Q3A,OhPK311ouGwBFPgmkpBBmOAiccao7h4flZbS6CHL9dx8Ro0qMX,Story,User43,Medium,2023-2-24
WIOYZ,yDe3t1kXQaG Wtu,software,knlibzy fwudiOdc cAQ,IiEt99Db3a73XVZs78S4kUfZplKLzvL9XwSBhrbYDWhctsInbq,Task,User43,High,2023-10-4
WIOYZ,yDe3t1kXQaG Wtu,software,2u3tvH0DsA1qevDF7UqD,ozqlVjbPmU0vsxqsta5af6szJgZydbNw4ME7XvplkYaB1szrTk,Bug,User19,Medium,2023-10-21
WIOYZ,yDe3t1kXQaG Wtu,software,RMq4fRQP46MHiWY3H2ht,ttjr9ELqgEMEKHiYNLxGMyl2FzvoC6pix14mQP2Zv0fW5vPBgr,Bug,User37,Medium,2023-3-20
WIOYZ,yDe3t1kXQaG Wtu,software,Cfe3qAJ35qpUUPxV5m1Q,eVl1XJK04cMjKTwVRMLYBpxvfUsvgOlQmU0zdX42JQuLg89pQ9,Epic,User83,Medium,2023-6-3
WIOYZ,yDe3t1kXQaG Wtu,software,6s4b5TlIumoun1wNlB0o,CoCsdrMeNopNrKkC1qH2kUS8npfG Pdu51Yve6HSjxznlZCnxj,Epic,User53,Medium,2023-12-16
WIOYZ,yDe3t1kXQaG Wtu,software,sSnAySsxdlGsuXBZF6do,KjM7Ma9O4LzgrppEFKAcl5yhPpledyWKMd5m R7GninnFNxHF ,Story,User15,Low,2023-3-12
WIOYZ,yDe3t1kXQaG Wtu,software,HfeYTUOvqHOgoT95C km,NqCkPUB2plavgY30mi7kUuLh9IG7Ru6BvN3LIpeFD8BkcKFMHV,Task,User15,Medium,2023-12-23
WIOYZ,yDe3t1kXQaG Wtu,software,nsd8wCrqHqKYA6kljdEj,WvECphaixyZSGFvJwJXGbZsAucRlgwwPi2VEAFw01x2KDZe7Zp,Story,User19,Medium,2023-6-15
WIOYZ,yDe3t1kXQaG Wtu,software,3pGSlJGHiDF cZa9YCgA,OM48nXpaXufSCMzbU3C boFVIJk4LWX65u36V2FObfz7xKXZ72,Task,User82,Low,2023-1-25
WIOYZ,yDe3t1kXQaG Wtu,software,4HZ41CVqgT3zgbPDB812,DbZmDKMQNDFmR 4o7be9lj1xnY6MBR m4a pbpPjQQQdjbTlvw,Bug,User9,High,2023-6-3
WIOYZ,yDe3t1kXQaG Wtu,software,Y4F3LthrjfyDXhZz0v4c,s45Y1CIcdZVvPcwaDdghyJPZEhX2ttwJ2iK5o8A4xxNBinI6xY,Task,User77,Medium,2023-5-12
WIOYZ,yDe3t1kXQaG Wtu,software,9JLwi30IeA99q27vJSVA,hX1EEhVgzDa1R1R81wW9Xd GaNDH CBeL4K2bhMgbJGeRcCjFx,Bug,User65,Medium,2023-12-28
WIOYZ,yDe3t1kXQaG Wtu,software,fRYRdJ4Anx sBzYHqt3D,nnud2LbNX2E1157QdqYmlth2uj0bQ0waW aTEC5pek8MpgNJnS,Bug,User9,High,2023-8-26
WIOYZ,yDe3t1kXQaG Wtu,software,89R2khT1hjtmZBR1fylA,6JhTQvIvNMqNj58qfZN6F4OaKI13xzsLYzfo4EnjmNdJ8qgJ0 ,Epic,User63,Medium,2023-12-24
WIOYZ,yDe3t1kXQaG Wtu,software,FHb KvYYh4VdW0i6OFsi,Wtq4ADs1 qhGCPT8pWzZ0Oty xxm6fpXXQNCKtLhUmkj6JtPR ,Epic,User94,Low,2023-3-2
WIOYZ,yDe3t1kXQaG Wtu,software,oHM5Eu15Z2OuGFdouPAY,Cz4sfJomkhxXCwYxleMSBoK6D3UMehwIsyWj7a4QZozFxkxpAc,Bug,User94,High,2023-11-1
WIOYZ,yDe3t1kXQaG Wtu,software,ghTPloaVVXDU5n7tZgPN,n8DTTuZsVseKwqJgDpzTRuEcqisCpJSrot3ISCKuy06BpROhd1,Epic,User97,High,2023-8-11
WIOYZ,yDe3t1kXQaG Wtu,software,IhG19DKfche1b3iVhDp5,uQWLzzIBNWzcqBub9hizkwYljpDrICGA gN5mCYDr3uM8VjzgL,Epic,User2,Medium,2023-3-9
WIOYZ,yDe3t1kXQaG Wtu,software,DVjbXE79kpxHjLcZ0fkY,2ezdYgW3p8JeHkCtbcaTePo2jcK8H F3gAO2fw7 XXxIHkCNz8,Task,User36,Medium,2023-7-13
WIOYZ,yDe3t1kXQaG Wtu,software,w2r2ypjSo27hSMwy 6hf,EgzW7QN0mpaDCPESV9Yw0kDi9UxYAzgno5lBWMhu9K24najN4E,Task,User65,Low,2023-7-6
WIOYZ,yDe3t1kXQaG Wtu,software,WbKgXbiDTnN7O0kOGwhc,fIuCzbScYaLeSFoeVNsWOYSTu9EuT6R7gv1U9NywmfhJZ843I1,Task,User49,High,2023-10-5
WIOYZ,yDe3t1kXQaG Wtu,software,BPJDnIekws WKSrif0h4,dwX0hG6TmoXL3nm6dD1PMdnvorkHVjhENPhT9B3liXzNTTZysD,Epic,User42,Low,2023-10-21
WIOYZ,yDe3t1kXQaG Wtu,software,acXk0TDWdSeAeZIV5uXD,U4xrRmI6VsUYY0lJrcX0VEkwQGgPWscnmQey9UgkU1 xOzUiTO,Task,User7,Medium,2023-7-21
WIOYZ,yDe3t1kXQaG Wtu,software,LythzQkm18m6FZIyh20h,Q5Y5eBd2SXbfZpAyS0rIoXV8pO5IlIqWNBsDaKaSEDdBQWbwf5,Epic,User28,Low,2023-9-24
WIOYZ,yDe3t1kXQaG Wtu,software,DUI07xo4YWd4EAU1DpyM,Xzz9QBgew ftUsOXOV7Sclv8nQ9EIXcYyAZYcl8MAJZ7lRCFZE,Epic,User10,Medium,2023-11-3
JVXUT,SGZXWXX6R1DeMFC,software,QyRIBPAgSfDXQxqn4YjZ,WiqGZuaI3RsymrZk62zZJn6Ungg6NYenb6jRlORHTWJpLCQs8E,Story,User33,High,2023-8-22
JVXUT,SGZXWXX6R1DeMFC,software,MEUdxmyEID32DqWlZDkl,glOF8I6YvsyybInE13uGUsxOJIrbC1Sze0fTWY5srvJt1tkyzH,Bug,User90,High,2023-1-20
JVXUT,SGZXWXX6R1DeMFC,software,kwBVbwCY4WBN 7sZJYoq,XAuS9IvVi0RZOYKrXqmYwlFB8sgx16g2aQKNInW6A YBMlzJjA,Epic,User45,Medium,2023-5-28
JVXUT,SGZXWXX6R1DeMFC,software,GaGBPTyLcj827ep1A sW,v8ixhuvt8t88vMRBKcYYF0dLylZ6EWVb1gwlEKMRB81Egs2OTh,Epic,User30,Low,2023-8-25
JVXUT,SGZXWXX6R1DeMFC,software,MhWM2NTYwQIkZKhjxK8L,v58y4fiLCd4C72YD1VHrFkXOUmA4stRk2SkQrpucwlDhucbeSH,Epic,User70,Low,2023-4-10
JVXUT,SGZXWXX6R1DeMFC,software,QKffQgBOi8gGkBPxCec2,1XHOaWUChwllwHte9qFxzNMjRVPJMqP6Cicm808KqRzEPLaUi ,Bug,User31,High,2023-6-14
JVXUT,SGZXWXX6R1DeMFC,software,iLgNtjg Vph3AlYFAESi,lKhxWTyzODR8PHoi0RsGVMkw1xhHTbcRzyqFVJ 92PJIwwU0HJ,Story,User46,Low,2023-7-25
JVXUT,SGZXWXX6R1DeMFC,software,xC21QafkTNauJywwxQbB,gAgrYMYVc4Z0cNR4iZECqTE5VeuIsdszRL6ihGbl4JLLNb 9SA,Epic,User18,Low,2023-9-8
JVXUT,SGZXWXX6R1DeMFC,software,vTPdNiJPxpox5Nnkbvpu,a0TR0rcyH4q6vHxfRaPCwyG4Z67WX7wsE AmFcz6v32I0uK27c,Epic,User8,Low,2023-1-9
JVXUT,SGZXWXX6R1DeMFC,software,VYAJ6GYMS1I9s2UqZmY8,tZ8gBUew7ZakcWkmUHZDjwO9FOGxZvA39FELpk1O5lHP9qayW5,Story,User78,High,2023-9-17
JVXUT,SGZXWXX6R1DeMFC,software,GmA6ZRG9pCg8jCLWwJWP,Im592 aFNzI41u0L9mFyL9Hu13AqgYb GDEigH4LlYLosQNGV7,Bug,User4,High,2023-6-21
JVXUT,SGZXWXX6R1DeMFC,software,ivuyo4y1rD jQn5QiYle,FzE0BewjZSCj9nGyHqmQm1qmZ2M8xKtsh1WBy0ZHvOyZ cpGTB,Bug,User75,Medium,2023-9-8
JVXUT,SGZXWXX6R1DeMFC,software,WtMxsFHK5uUstsMqAtO7,3YiM6hNkw8tYufgJox3UqkUENTVyo58uoZx F8UECGFLxZ6XxO,Bug,User77,Low,2023-12-5
JVXUT,SGZXWXX6R1DeMFC,software,UjcpOnSsg6jbHqyCnjWr,zN uKCJajXvi1igH2w3XV8nLehWPg3SHyEjt8XnTqHqM9UkTb1,Story,User45,High,2023-8-7
JVXUT,SGZXWXX6R1DeMFC,software,OuVxXdMFhBo oHS2C2Rb,n8UJiy3iHRknjC5YNSW pktVtasYcY8W snIAt9ivtGze6pMXk,Bug,User73,Medium,2023-7-8
JVXUT,SGZXWXX6R1DeMFC,software,bgkOJtmXNlmIjKp5mzsL,Lu7qIKxKHzQWKIgot3bBTlfX6ddMLIX4GsryZNVIy8QVNU Qug,Bug,User73,Medium,2023-8-26
JVXUT,SGZXWXX6R1DeMFC,software,TNQSGpiWA4cUkUPB dNf,dzjn97A6swfkT4YnwdTvN4NTXUVHh1OwxYbR1 sLxNSJbLGk5A,Bug,User25,Medium,2023-11-1
JVXUT,SGZXWXX6R1DeMFC,software,S0EEU5gjz7RtaxifcluU,sjGz1oQsUW8HtfqvdzNWif5DE3ZNgGZRAjlfIzWzGwIkcame9b,Bug,User29,Medium,2023-2-25
JVXUT,SGZXWXX6R1DeMFC,software,4LmKuog3VvNhTfgi5fLx,WLhrEkSUVLZsxjUUM7Al7idN9eYKwKMtWZntdECxpVSd2ucwYP,Story,User87,Low,2023-5-23
JVXUT,SGZXWXX6R1DeMFC,software,2FIajejRvCfUj3aobxuM,eKOztvCdEaXlhoeby06iNqZojP5xF el3QcLXaKdqkji8dVy2 ,Story,User21,High,2023-8-19
JVXUT,SGZXWXX6R1DeMFC,software,pjBDGgYUNPV1X4AiAqMz,x2XsE9pyWKQhAi28RxDH0kc7ZGuz8zUrV553VYNeh2wkMSfFcR,Task,User34,Medium,2023-1-21
JVXUT,SGZXWXX6R1DeMFC,software,iVuhkcdCKkBEc7WaI3SV,Rzl02KH4nSXtvZkynPbGzO4TpswNdm68XJTec5uDtuZ2FKBTve,Task,User18,Low,2023-7-23
JVXUT,SGZXWXX6R1DeMFC,software,R1mXU9s8N2 F4tCYdyuM,TqZaDg5noelXLn5UGpfYD95Ud2YjbLsqlr pcJSO sF6Cv8qD0,Task,User50,Medium,2023-7-14
JVXUT,SGZXWXX6R1DeMFC,software,RKr8b5iEZd0pJa8PLlY4,URjmv88uKXBBYSsUvOEmcmaa3LjKHwgsqx0ftjt5ZOUqnnDRdj,Task,User75,Low,2023-8-17
